,trade_id,fund_id,dealDate,dealTime,symbol,side,price,qty,s_info_windcode,direction,trade_dt,trade_time
280,,51,20250821,145500915,000597,2,5.800,100,000597.SH,S,2025-08-21,14:55:00.915000
281,,51,20250821,145500115,300103,2,7.820,500,300103.SH,S,2025-08-21,14:55:00.115000
282,,51,20250821,145459115,601825,2,8.880,100,601825.SZ,S,2025-08-21,14:54:59.115000
283,,51,20250821,145455915,002259,1,5.060,1700,002259.SH,B,2025-08-21,14:54:55.915000
284,,51,20250821,145455314,300237,2,2.540,2600,300237.SH,S,2025-08-21,14:54:55.314000
285,0104000077334553,44,20250821,145449930,002755,1,25.210,100,002755.SH,B,2025-08-21,14:54:49.930000
286,0104000077334551,44,20250821,145449930,002755,1,25.210,100,002755.SH,B,2025-08-21,14:54:49.930000
287,,51,20250821,145453513,300237,2,2.540,600,300237.SH,S,2025-08-21,14:54:53.513000
288,,51,20250821,145452813,300237,2,2.540,1200,300237.SH,S,2025-08-21,14:54:52.813000
289,,51,20250821,145452713,300237,2,2.540,1200,300237.SH,S,2025-08-21,14:54:52.713000
290,,51,20250821,145452713,300237,2,2.540,1700,300237.SH,S,2025-08-21,14:54:52.713000
291,,51,20250821,145452213,603187,2,13.920,200,603187.SZ,S,2025-08-21,14:54:52.213000
292,,51,20250821,145452013,002203,2,12.650,300,002203.SH,S,2025-08-21,14:54:52.013000
293,,51,20250821,145451113,601939,1,9.240,1100,601939.SZ,B,2025-08-21,14:54:51.113000
294,,51,20250821,145450113,603019,2,75.480,100,603019.SZ,S,2025-08-21,14:54:50.113000
295,,51,20250821,145448613,002706,2,11.150,1000,002706.SH,S,2025-08-21,14:54:48.613000
296,,51,20250821,145447413,001208,2,12.710,700,001208.SH,S,2025-08-21,14:54:47.413000
297,,51,20250821,145445913,002706,2,11.150,300,002706.SH,S,2025-08-21,14:54:45.913000
298,,51,20250821,145445313,600025,1,9.280,1600,600025.SZ,B,2025-08-21,14:54:45.313000
299,,51,20250821,145439513,603386,1,15.760,200,603386.SZ,B,2025-08-21,14:54:39.513000
300,,51,20250821,145436613,000813,2,4.060,800,000813.SH,S,2025-08-21,14:54:36.613000
301,,51,20250821,145435612,600067,1,3.350,1600,600067.SZ,B,2025-08-21,14:54:35.612000
302,,51,20250821,145433012,002945,2,16.820,200,002945.SH,S,2025-08-21,14:54:33.012000
303,,51,20250821,145429512,601179,2,6.710,300,601179.SZ,S,2025-08-21,14:54:29.512000
304,,51,20250821,145426912,000564,1,2.370,2600,000564.SH,B,2025-08-21,14:54:26.912000
305,,51,20250821,145426512,600106,2,7.580,600,600106.SZ,S,2025-08-21,14:54:26.512000
306,,51,20250821,145421112,300705,2,19.840,1200,300705.SH,S,2025-08-21,14:54:21.112000
307,0000000063643732,61,20250821,145415484,600226,2,3.210,100,600226.SZ,S,2025-08-21,14:54:15.484000
308,,51,20250821,145418811,600226,2,3.210,9900,600226.SZ,S,2025-08-21,14:54:18.811000
309,,51,20250821,145418811,600570,2,37.500,100,600570.SZ,S,2025-08-21,14:54:18.811000
310,,51,20250821,145416711,603187,2,13.920,600,603187.SZ,S,2025-08-21,14:54:16.711000
311,,51,20250821,145416211,603187,2,13.920,100,603187.SZ,S,2025-08-21,14:54:16.211000
312,,51,20250821,145414211,601696,2,17.010,500,601696.SZ,S,2025-08-21,14:54:14.211000
313,,51,20250821,145414111,600699,2,20.230,400,600699.SZ,S,2025-08-21,14:54:14.111000
314,,51,20250821,145412511,603187,2,13.920,100,603187.SZ,S,2025-08-21,14:54:12.511000
315,,51,20250821,145412511,603187,2,13.920,100,603187.SZ,S,2025-08-21,14:54:12.511000
316,,51,20250821,145411411,002102,2,4.150,1600,002102.SH,S,2025-08-21,14:54:11.411000
317,,51,20250821,145410811,002313,1,11.910,200,002313.SH,B,2025-08-21,14:54:10.811000
318,0102000078618983,61,20250821,145405300,300170,1,19.290,800,300170.SH,B,2025-08-21,14:54:05.300000
319,0000000063569151,61,20250821,145404868,600712,2,7.570,100,600712.SZ,S,2025-08-21,14:54:04.868000
320,0000000063567932,61,20250821,145404719,600712,2,7.570,100,600712.SZ,S,2025-08-21,14:54:04.719000
321,0000000063567705,59,20250821,145404000,600712,2,7.570,100,600712.SZ,S,2025-08-21,14:54:04
322,,51,20250821,145406111,002370,1,6.830,2000,002370.SH,B,2025-08-21,14:54:06.111000
323,,51,20250821,145405511,603228,2,54.250,100,603228.SZ,S,2025-08-21,14:54:05.511000
324,,51,20250821,145402711,300010,1,8.910,400,300010.SH,B,2025-08-21,14:54:02.711000
325,,51,20250821,145400510,688236,2,23.130,200,688236.SZ,S,2025-08-21,14:54:00.510000
326,,51,20250821,145357110,601727,2,8.500,200,601727.SZ,S,2025-08-21,14:53:57.110000
327,,51,20250821,145355410,600588,2,16.540,600,600588.SZ,S,2025-08-21,14:53:55.410000
328,,51,20250821,145355410,600588,2,16.540,700,600588.SZ,S,2025-08-21,14:53:55.410000
329,,51,20250821,145353810,600886,1,14.780,100,600886.SZ,B,2025-08-21,14:53:53.810000
330,,51,20250821,145352010,600886,1,14.780,200,600886.SZ,B,2025-08-21,14:53:52.010000
331,0102000078479106,59,20250821,145347000,300170,1,19.280,300,300170.SH,B,2025-08-21,14:53:47
332,,51,20250821,145349210,601998,1,8.070,400,601998.SZ,B,2025-08-21,14:53:49.210000
333,,51,20250821,145348210,603839,2,8.000,500,603839.SZ,S,2025-08-21,14:53:48.210000
334,0105000078380665,58,20250821,145343954,300813,2,26.700,200,300813.SH,S,2025-08-21,14:53:43.954000
335,,51,20250821,145347110,603596,2,53.760,100,603596.SZ,S,2025-08-21,14:53:47.110000
336,,51,20250821,145347110,002049,2,80.550,100,002049.SH,S,2025-08-21,14:53:47.110000
337,,51,20250821,145346110,688655,2,25.550,601,688655.SZ,S,2025-08-21,14:53:46.110000
338,,51,20250821,145344110,300813,2,26.700,40,300813.SH,S,2025-08-21,14:53:44.110000
339,,51,20250821,145342109,300871,2,23.540,400,300871.SH,S,2025-08-21,14:53:42.109000
340,,51,20250821,145342109,300813,2,26.700,300,300813.SH,S,2025-08-21,14:53:42.109000
341,,51,20250821,145342109,603688,2,42.950,300,603688.SZ,S,2025-08-21,14:53:42.109000
342,,51,20250821,145342009,600961,1,12.790,1000,600961.SZ,B,2025-08-21,14:53:42.009000
343,,51,20250821,145340709,600961,1,12.790,300,600961.SZ,B,2025-08-21,14:53:40.709000
344,,51,20250821,145340109,600673,1,18.460,200,600673.SZ,B,2025-08-21,14:53:40.109000
345,,51,20250821,145338209,300264,2,6.600,100,300264.SH,S,2025-08-21,14:53:38.209000
346,,51,20250821,145335925,600111,1,44.630,100,600111.SZ,B,2025-08-21,14:53:35.925000
347,,51,20250821,145335925,600530,2,8.170,100,600530.SZ,S,2025-08-21,14:53:35.925000
348,,51,20250821,145335425,600673,1,18.450,400,600673.SZ,B,2025-08-21,14:53:35.425000
349,,51,20250821,145334025,600673,1,18.450,100,600673.SZ,B,2025-08-21,14:53:34.025000
350,,51,20250821,145332024,300767,1,21.160,900,300767.SH,B,2025-08-21,14:53:32.024000
351,,51,20250821,145329124,002363,2,8.570,100,002363.SH,S,2025-08-21,14:53:29.124000
352,0103000080113533,59,20250821,145322000,300103,2,7.820,700,300103.SH,S,2025-08-21,14:53:22
353,,52,20250821,145319000,300103,2,7.820,500,300103.SH,S,2025-08-21,14:53:19
354,,51,20250821,145324123,603330,1,7.970,1700,603330.SZ,B,2025-08-21,14:53:24.123000
355,,51,20250821,145313323,002453,1,6.440,1100,002453.SH,B,2025-08-21,14:53:13.323000
356,,51,20250821,145313223,002453,1,6.440,200,002453.SH,B,2025-08-21,14:53:13.223000
357,,51,20250821,145310723,300078,2,3.540,200,300078.SH,S,2025-08-21,14:53:10.723000
358,,51,20250821,145309523,002798,1,7.250,100,002798.SH,B,2025-08-21,14:53:09.523000
359,0103000080004100,58,20250821,145305536,300103,2,7.820,1800,300103.SH,S,2025-08-21,14:53:05.536000
360,0103000080004094,61,20250821,145305530,300103,2,7.820,1700,300103.SH,S,2025-08-21,14:53:05.530000
361,,51,20250821,145305422,600712,2,7.550,500,600712.SZ,S,2025-08-21,14:53:05.422000
362,,51,20250821,145305322,300408,2,42.250,300,300408.SH,S,2025-08-21,14:53:05.322000
363,,51,20250821,145300022,300158,1,8.270,700,300158.SH,B,2025-08-21,14:53:00.022000
364,,51,20250821,145259922,600919,2,11.310,400,600919.SZ,S,2025-08-21,14:52:59.922000
365,0000000063138106,61,20250821,145256074,603839,2,7.960,100,603839.SZ,S,2025-08-21,14:52:56.074000
366,,51,20250821,145259822,600919,2,11.310,200,600919.SZ,S,2025-08-21,14:52:59.822000
367,,51,20250821,145259422,000415,2,3.550,1400,000415.SH,S,2025-08-21,14:52:59.422000
368,,51,20250821,145256122,603115,1,17.870,200,603115.SZ,B,2025-08-21,14:52:56.122000
369,,51,20250821,145252122,600737,1,15.490,900,600737.SZ,B,2025-08-21,14:52:52.122000
370,,51,20250821,145252122,600886,1,14.790,1900,600886.SZ,B,2025-08-21,14:52:52.122000
371,,51,20250821,145252122,600737,1,15.490,1200,600737.SZ,B,2025-08-21,14:52:52.122000
372,,51,20250821,145252122,301248,2,27.470,700,301248.SH,S,2025-08-21,14:52:52.122000
373,,51,20250821,145249821,600906,2,7.820,400,600906.SZ,S,2025-08-21,14:52:49.821000
374,,51,20250821,145249621,600906,2,7.820,3000,600906.SZ,S,2025-08-21,14:52:49.621000
375,,51,20250821,145244021,002550,2,10.320,100,002550.SH,S,2025-08-21,14:52:44.021000
376,0000000063046909,61,20250821,145239633,688403,1,14.040,918,688403.SZ,B,2025-08-21,14:52:39.633000
377,,51,20250821,145242321,002182,1,14.510,639,002182.SH,B,2025-08-21,14:52:42.321000
378,,51,20250821,145242021,301032,1,14.470,300,301032.SH,B,2025-08-21,14:52:42.021000
379,0000000063032164,62,20250821,145237335,605599,1,15.430,200,605599.SZ,B,2025-08-21,14:52:37.335000
380,,51,20250821,145240121,688750,1,23.890,533,688750.SZ,B,2025-08-21,14:52:40.121000
381,,51,20250821,145238221,600111,1,44.610,500,600111.SZ,B,2025-08-21,14:52:38.221000
382,,51,20250821,145236921,002182,1,14.510,2161,002182.SH,B,2025-08-21,14:52:36.921000
383,,52,20250821,145222000,603367,1,29.920,300,603367.SZ,B,2025-08-21,14:52:22
384,,51,20250821,145233820,300170,1,19.270,500,300170.SH,B,2025-08-21,14:52:33.820000
385,,51,20250821,145233520,601077,2,6.570,900,601077.SZ,S,2025-08-21,14:52:33.520000
386,,51,20250821,145230620,002807,2,5.030,100,002807.SH,S,2025-08-21,14:52:30.620000
387,,51,20250821,145230420,002807,2,5.030,100,002807.SH,S,2025-08-21,14:52:30.420000
388,,51,20250821,145229720,002807,2,5.030,3000,002807.SH,S,2025-08-21,14:52:29.720000
389,,51,20250821,145229120,002798,1,7.250,800,002798.SH,B,2025-08-21,14:52:29.120000
390,,51,20250821,145229120,002798,1,7.250,700,002798.SH,B,2025-08-21,14:52:29.120000
391,,51,20250821,145228120,000017,1,6.740,600,000017.SH,B,2025-08-21,14:52:28.120000
392,,51,20250821,145227020,002126,2,37.330,500,002126.SH,S,2025-08-21,14:52:27.020000
393,,51,20250821,145226620,300891,1,10.920,900,300891.SH,B,2025-08-21,14:52:26.620000
394,,51,20250821,145225920,002793,2,5.920,400,002793.SH,S,2025-08-21,14:52:25.920000
395,,51,20250821,145222720,000017,1,6.740,200,000017.SH,B,2025-08-21,14:52:22.720000
396,,52,20250821,145202000,300432,1,15.430,500,300432.SH,B,2025-08-21,14:52:02
397,0101000079103615,59,20250821,145215000,002354,1,7.790,200,002354.SH,B,2025-08-21,14:52:15
398,,52,20250821,145214000,002354,1,7.790,400,002354.SH,B,2025-08-21,14:52:14
399,,52,20250821,145145000,300010,1,8.900,1000,300010.SH,B,2025-08-21,14:51:45
400,,51,20250821,145216219,300027,1,2.950,4100,300027.SH,B,2025-08-21,14:52:16.219000
401,,51,20250821,145215319,601208,1,17.400,500,601208.SZ,B,2025-08-21,14:52:15.319000
402,0000000062898062,61,20250821,145211105,600168,2,4.870,500,600168.SZ,S,2025-08-21,14:52:11.105000
403,,51,20250821,145213319,002798,1,7.250,500,002798.SH,B,2025-08-21,14:52:13.319000
404,,51,20250821,145212719,300071,2,5.290,200,300071.SH,S,2025-08-21,14:52:12.719000
405,,51,20250821,145212519,002210,2,3.040,200,002210.SH,S,2025-08-21,14:52:12.519000
406,0000000062878753,61,20250821,145207859,600168,2,4.870,200,600168.SZ,S,2025-08-21,14:52:07.859000
407,0000000062877324,61,20250821,145207663,600168,2,4.870,800,600168.SZ,S,2025-08-21,14:52:07.663000
408,0000000062872695,61,20250821,145206916,603367,1,29.930,300,603367.SZ,B,2025-08-21,14:52:06.916000
409,0101000079048280,61,20250821,145206320,301021,1,34.480,100,301021.SH,B,2025-08-21,14:52:06.320000
410,0101000079047798,60,20250821,145206230,300882,1,16.950,300,300882.SH,B,2025-08-21,14:52:06.230000
411,,51,20250821,145210119,603088,1,10.830,500,603088.SZ,B,2025-08-21,14:52:10.119000
412,0000000062860576,58,20250821,145205083,600111,1,44.610,200,600111.SZ,B,2025-08-21,14:52:05.083000
413,0101000079032848,59,20250821,145204000,002370,1,6.820,700,002370.SH,B,2025-08-21,14:52:04
414,,51,20250821,145207119,000938,1,27.190,900,000938.SH,B,2025-08-21,14:52:07.119000
415,,51,20250821,145206119,000016,1,5.550,200,000016.SH,B,2025-08-21,14:52:06.119000
416,,51,20250821,145204419,002126,2,37.310,200,002126.SH,S,2025-08-21,14:52:04.419000
417,,51,20250821,145204119,300106,1,12.390,500,300106.SH,B,2025-08-21,14:52:04.119000
418,,51,20250821,145203919,300434,2,10.860,600,300434.SH,S,2025-08-21,14:52:03.919000
419,0000000062809466,59,20250821,145158000,600168,2,4.870,1000,600168.SZ,S,2025-08-21,14:51:58
420,,51,20250821,145201119,002008,1,32.660,100,002008.SH,B,2025-08-21,14:52:01.119000
421,,51,20250821,145201119,002008,1,32.660,400,002008.SH,B,2025-08-21,14:52:01.119000
422,0000000062802706,58,20250821,145157388,600168,2,4.870,1000,600168.SZ,S,2025-08-21,14:51:57.388000
423,0000000062800903,58,20250821,145157111,600168,2,4.870,300,600168.SZ,S,2025-08-21,14:51:57.111000
424,0101000078967338,58,20250821,145156552,002008,1,32.640,100,002008.SH,B,2025-08-21,14:51:56.552000
425,,51,20250821,145156918,002492,2,7.440,300,002492.SH,S,2025-08-21,14:51:56.918000
426,,51,20250821,145156118,600869,1,6.440,2400,600869.SZ,B,2025-08-21,14:51:56.118000
427,0000000062772772,61,20250821,145151280,600255,1,4.410,900,600255.SZ,B,2025-08-21,14:51:51.280000
428,0000000062764170,58,20250821,145149609,600168,2,4.870,300,600168.SZ,S,2025-08-21,14:51:49.609000
429,,52,20250821,145148000,601001,2,13.910,100,601001.SZ,S,2025-08-21,14:51:48
430,0105000077619146,61,20250821,145148290,300738,1,22.020,100,300738.SH,B,2025-08-21,14:51:48.290000
431,0102000077676039,61,20250821,145148330,300170,1,19.250,700,300170.SH,B,2025-08-21,14:51:48.330000
432,,51,20250821,145151618,600531,2,8.610,600,600531.SZ,S,2025-08-21,14:51:51.618000
433,,51,20250821,145151318,600531,2,8.610,600,600531.SZ,S,2025-08-21,14:51:51.318000
434,,51,20250821,145151118,601001,2,13.910,500,601001.SZ,S,2025-08-21,14:51:51.118000
435,,51,20250821,145151118,300158,1,8.270,600,300158.SH,B,2025-08-21,14:51:51.118000
436,0101000078903778,61,20250821,145145310,300010,1,8.900,800,300010.SH,B,2025-08-21,14:51:45.310000
437,,51,20250821,145144178,002206,2,6.440,500,002206.SH,S,2025-08-21,14:51:44.178000
438,0104000076099986,61,20250821,145139370,300432,1,15.430,1100,300432.SH,B,2025-08-21,14:51:39.370000
439,,51,20250821,145143178,600257,1,5.810,1000,600257.SZ,B,2025-08-21,14:51:43.178000
440,,51,20250821,145143178,600096,1,26.560,700,600096.SZ,B,2025-08-21,14:51:43.178000
441,,51,20250821,145143178,002206,2,6.440,100,002206.SH,S,2025-08-21,14:51:43.178000
442,,51,20250821,145143178,002027,1,8.190,1900,002027.SH,B,2025-08-21,14:51:43.178000
443,0000000062708023,58,20250821,145138032,603119,1,63.530,100,603119.SZ,B,2025-08-21,14:51:38.032000
444,,51,20250821,145141077,300967,2,22.360,200,300967.SH,S,2025-08-21,14:51:41.077000
445,,51,20250821,145139076,600095,1,11.630,2300,600095.SZ,B,2025-08-21,14:51:39.076000
446,,51,20250821,145139076,001269,1,30.090,100,001269.SH,B,2025-08-21,14:51:39.076000
447,,51,20250821,145139076,688108,1,33.370,225,688108.SZ,B,2025-08-21,14:51:39.076000
448,,51,20250821,145138776,002609,2,11.850,100,002609.SH,S,2025-08-21,14:51:38.776000
449,,51,20250821,145138776,300498,1,17.630,1100,300498.SH,B,2025-08-21,14:51:38.776000
450,,51,20250821,145138376,603083,1,62.780,800,603083.SZ,B,2025-08-21,14:51:38.376000
451,0104000076055078,58,20250821,145132057,300432,1,15.430,2200,300432.SH,B,2025-08-21,14:51:32.057000
452,,51,20250821,145133176,000425,2,8.900,600,000425.SH,S,2025-08-21,14:51:33.176000
453,,52,20250821,145123000,600168,2,4.870,300,600168.SZ,S,2025-08-21,14:51:23
454,,51,20250821,145132076,603798,1,13.520,100,603798.SZ,B,2025-08-21,14:51:32.076000
455,,51,20250821,145130176,002283,1,6.790,2900,002283.SH,B,2025-08-21,14:51:30.176000
456,,51,20250821,145129076,603798,1,13.520,100,603798.SZ,B,2025-08-21,14:51:29.076000
457,,51,20250821,145128676,603798,1,13.520,100,603798.SZ,B,2025-08-21,14:51:28.676000
458,,51,20250821,145128176,603798,1,13.520,900,603798.SZ,B,2025-08-21,14:51:28.176000
459,,51,20250821,145122075,000006,1,7.350,1900,000006.SH,B,2025-08-21,14:51:22.075000
460,,51,20250821,145119075,688365,2,16.530,347,688365.SZ,S,2025-08-21,14:51:19.075000
461,,51,20250821,145117075,300291,2,6.580,1600,300291.SH,S,2025-08-21,14:51:17.075000
462,,51,20250821,145116075,600673,1,18.450,200,600673.SZ,B,2025-08-21,14:51:16.075000
463,,51,20250821,145115275,000017,1,6.740,1400,000017.SH,B,2025-08-21,14:51:15.275000
464,0101000078687982,61,20250821,145110310,002370,1,6.820,100,002370.SH,B,2025-08-21,14:51:10.310000
465,0000000062552300,61,20250821,145109249,600111,1,44.610,100,600111.SZ,B,2025-08-21,14:51:09.249000
466,,51,20250821,145113875,300375,2,5.790,1400,300375.SH,S,2025-08-21,14:51:13.875000
467,,51,20250821,145113675,300375,2,5.790,400,300375.SH,S,2025-08-21,14:51:13.675000
468,,51,20250821,145113275,300058,1,7.120,500,300058.SH,B,2025-08-21,14:51:13.275000
469,,51,20250821,145112173,600111,1,44.610,200,600111.SZ,B,2025-08-21,14:51:12.173000
470,,51,20250821,145112173,002182,1,14.490,2900,002182.SH,B,2025-08-21,14:51:12.173000
471,,51,20250821,145111973,002565,1,8.190,1100,002565.SH,B,2025-08-21,14:51:11.973000
472,,51,20250821,145111173,600168,2,4.870,400,600168.SZ,S,2025-08-21,14:51:11.173000
473,,51,20250821,145110073,603088,1,10.820,700,603088.SZ,B,2025-08-21,14:51:10.073000
474,,51,20250821,145110073,000938,1,27.180,300,000938.SH,B,2025-08-21,14:51:10.073000
475,,51,20250821,145109073,600111,1,44.640,100,600111.SZ,B,2025-08-21,14:51:09.073000
476,,51,20250821,145108573,601137,1,26.950,500,601137.SZ,B,2025-08-21,14:51:08.573000
477,,51,20250821,145108173,300631,1,34.500,200,300631.SH,B,2025-08-21,14:51:08.173000
478,,51,20250821,145108173,300631,1,34.500,100,300631.SH,B,2025-08-21,14:51:08.173000
479,,51,20250821,145107073,000938,1,27.180,300,000938.SH,B,2025-08-21,14:51:07.073000
480,,51,20250821,145105372,002558,2,29.800,329,002558.SH,S,2025-08-21,14:51:05.372000
481,,51,20250821,145105372,002558,2,29.800,171,002558.SH,S,2025-08-21,14:51:05.372000
482,,51,20250821,145104072,000938,1,27.180,300,000938.SH,B,2025-08-21,14:51:04.072000
483,0103000079220538,60,20250821,145059310,000729,1,12.700,300,000729.SH,B,2025-08-21,14:50:59.310000
484,,51,20250821,145059972,002686,2,7.240,100,002686.SH,S,2025-08-21,14:50:59.972000
485,0104000075798114,59,20250821,145055000,300432,1,15.430,400,300432.SH,B,2025-08-21,14:50:55
486,0104000075792245,59,20250821,145054000,300432,1,15.430,200,300432.SH,B,2025-08-21,14:50:54
487,,51,20250821,145057271,603228,2,54.070,100,603228.SZ,S,2025-08-21,14:50:57.271000
488,0103000079184225,60,20250821,145052310,000729,1,12.700,300,000729.SH,B,2025-08-21,14:50:52.310000
489,,51,20250821,145056471,601231,1,18.380,300,601231.SZ,B,2025-08-21,14:50:56.471000
490,0101000078541874,58,20250821,145052084,002008,1,32.720,200,002008.SH,B,2025-08-21,14:50:52.084000
491,,51,20250821,145055749,002624,2,15.650,200,002624.SH,S,2025-08-21,14:50:55.749000
492,,51,20250821,145055249,300103,2,7.820,800,300103.SH,S,2025-08-21,14:50:55.249000
493,,51,20250821,145054149,000831,2,47.100,1000,000831.SH,S,2025-08-21,14:50:54.149000
494,,51,20250821,145054049,000831,2,47.100,200,000831.SH,S,2025-08-21,14:50:54.049000
495,,51,20250821,145053949,000831,2,47.100,300,000831.SH,S,2025-08-21,14:50:53.949000
496,,51,20250821,145053749,601231,1,18.380,100,601231.SZ,B,2025-08-21,14:50:53.749000
497,0101000078528636,59,20250821,145049000,300158,1,8.270,500,300158.SH,B,2025-08-21,14:50:49
498,,51,20250821,145053249,600111,1,44.630,200,600111.SZ,B,2025-08-21,14:50:53.249000
499,,51,20250821,145053107,601231,1,18.380,200,601231.SZ,B,2025-08-21,14:50:53.107000
500,,51,20250821,145052406,002445,1,2.590,4900,002445.SH,B,2025-08-21,14:50:52.406000
501,0101000078520990,59,20250821,145048000,300237,2,2.540,2900,300237.SH,S,2025-08-21,14:50:48
502,,51,20250821,145051406,002008,1,32.700,400,002008.SH,B,2025-08-21,14:50:51.406000
503,,51,20250821,145051406,002008,1,32.700,200,002008.SH,B,2025-08-21,14:50:51.406000
504,,51,20250821,145051206,002653,1,58.720,200,002653.SH,B,2025-08-21,14:50:51.206000
505,,51,20250821,145050106,600095,1,11.610,300,600095.SZ,B,2025-08-21,14:50:50.106000
506,,51,20250821,145048205,300536,1,10.960,600,300536.SH,B,2025-08-21,14:50:48.205000
507,,51,20250821,145047205,002843,2,25.730,200,002843.SH,S,2025-08-21,14:50:47.205000
